actualprice,amenities,auto_des,bedrooms,booking_amt,city,covAreaUnit,flooring_typ,fur_unfur,house_facing,landmarks,lat,locality,lon,main_charges,no_balconies,parking,possesionby,power_status,property_typ,psnstats,seller_type,sqftprice,tenantsPreference,water_status
29000000,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 2.9 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Covered,,,,,agent,,family,
40890234,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Bannerghatta Main Road, Bangalore for 4.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,owner,,bachelors,
72150000,"Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking,Intercom Facility","8 BHK, Residential House is available for Sale in Stage 2 Indiranagar, Bangalore for 7.2 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.403335544586412,Thirupalya,78.54947976247728,monthly,3,2 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,owner,8862.0,onlyboys,Water Availability 24 Hours Available
14800000,"Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking,Intercom Facility","2 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 1.4 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.986646624431025,Thirupalya,78.08126965503136,quarterly,3,1 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,owner,8862.0,onlygirls,Water Availability 24 Hours Available
17934525,"Outdoor Tennis Courts,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 1.7 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,halfyearly,,1 Covered,,,,,contracter,,couples,
21710898,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Sarjapura, Bangalore for 2.1 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,monthly,,1 Covered,,,,,builder,,couples,
17500000,"Wrap Around Balcony,Theme based Architectures,Banquet Hall,Jogging and Strolling Track","5 BHK, Villa is available for Sale in Bidaraguppe, Bangalore for 1.7 Crore(s)",4,500000,Bangalore,2136,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.296063132836558,Bidaraguppe,78.5895320367893,monthly,3,1 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,builder,8862.0,family,Water Availability 24 Hours Available
26500000,"Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking,Intercom Facility","5 BHK, Residential House is available for Sale in Halanayakanahalli, Bangalore for 2.6 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.986646624431025,Thirupalya,78.08126965503136,monthly,3,1 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,owner,8862.0,onlygirls,Water Availability 24 Hours Available
48000000,"Bar/Lounge,Air Conditioned,Banquet Hall,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,Visitor Parking,Intercom Facility,Conference Room","4 BHK, Villa is available for Sale in Hennur Gardens, Bangalore for 4.8 Crore(s)",4,500000,Bangalore,2768,"Ceramic Tiles,Granite,Marble,Marbonite,Mosaic,Normal Tiles/Kotah Stone,Wooden",Unfurnished,East Facing Property,Located in Hennur Main Road Close to ORR Road,13.84237250169229,Hennur Gardens,78.20115079643821,halfyearly,2,2 Covered,Dec '24,No/Rare Powercut,Villa,Under Construction,Agent,13994.0,onlyboys,Water Availability 24 Hours Available
24974000,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 2.4 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Covered,,,,,agent,,onlyboys,
28764288,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Budigere, Bangalore for 2.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,monthly,,1 Covered,,,,,agent,,onlyboys,
14000000,"Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 1.4 Crore(s)",4,500000,Bangalore,2136,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.296063132836558,Bidaraguppe,78.5895320367893,quarterly,3,2 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,agent,8862.0,family,Water Availability 24 Hours Available
72150000,"Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking,Intercom Facility","8 BHK, Residential House is available for Sale in Stage 2 Indiranagar, Bangalore for 7.2 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.986646624431025,Thirupalya,78.08126965503136,quarterly,3,2 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,builder,8862.0,couples,Water Availability 24 Hours Available
32500000,Visitor Parking,"4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 3.2 Crore(s)",4,500000,Bangalore,3000,Ceramic Tiles,Unfurnished,East Facing Property,Close to Healthcare and business centers,14.010491112850024,Yelahanka,77.92326790455387,quarterly,1,1 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,Agent,9339.0,onlyboys,Water Availability 24 Hours Available
55000000,"Theme based Architectures,Air Conditioned,Jogging and Strolling Track,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 5.5 Crore(s)",4,500000,Bangalore,3000,Ceramic Tiles,Unfurnished,East Facing Property,Close to Healthcare and business centers,14.010491112850024,Yelahanka,77.92326790455387,halfyearly,1,2 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,owner,9339.0,onlygirls,Water Availability 24 Hours Available
16200000,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","3 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 1.6 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,monthly,,1 Covered,,,,,builder,,onlygirls,
28240000,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 2.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,owner,,onlyboys,
12500000,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","3 BHK, Villa is available for Sale in Kanakapura Road, Bangalore for 1.2 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,halfyearly,,1 Open,,,,,contracter,,onlygirls,
37500000,"Banquet Hall,Visitor Parking","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 3.7 Crore(s)",4,500000,Bangalore,2900,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.394459029409218,Sarjapur Road,78.69452425085392,halfyearly,3,2 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,contracter,8862.0,couples,Water Availability 24 Hours Available
17500000,"Wrap Around Balcony,Theme based Architectures,Banquet Hall,Jogging and Strolling Track","5 BHK, Villa is available for Sale in Bidaraguppe, Bangalore for 1.7 Crore(s)",4,500000,Bangalore,2136,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,12.941317683193313,Bidaraguppe,78.24161924827354,quarterly,3,1 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,owner,8862.0,couples,Water Availability 24 Hours Available
32000000,"Theme based Architectures,Laundry Service,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 3.2 Crore(s)",4,500000,Bangalore,2500,Ceramic Tiles,Unfurnished,East Facing Property,Close to Healthcare and business centers,13.39931435125048,Devanahalli,78.41893815517776,quarterly,1,2 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,contracter,9339.0,couples,Water Availability 24 Hours Available
24606875,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 2.4 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,agent,,onlyboys,
27295824,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Sarjapura, Bangalore for 2.7 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Covered,,,,,owner,,onlyboys,
28000000,Visitor Parking,"4 BHK, Villa is available for Sale in Allalasandra Yelahanka, Bangalore for 2.8 Crore(s)",4,500000,Bangalore,2900,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.394459029409218,Sarjapur Road,78.69452425085392,monthly,3,1 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,agent,8862.0,onlyboys,Water Availability 24 Hours Available
14000000,"Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 1.4 Crore(s)",4,500000,Bangalore,2136,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,12.941317683193313,Bidaraguppe,78.24161924827354,yearly,3,2 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,owner,8862.0,family,Water Availability 24 Hours Available
50000000,"Golf Course,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 5.0 Crore(s)",4,500000,Bangalore,3900,Ceramic Tiles,Unfurnished,East Facing Property,Close to Healthcare and business centers,13.972711353426103,Devanahalli,78.37176894954479,yearly,1,1 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,owner,9339.0,onlygirls,Water Availability 24 Hours Available
16100000,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","5 BHK, Villa is available for Sale in Attibele, Bangalore for 1.6 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,halfyearly,,1 Covered,,,,,agent,,onlygirls,
17351475,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 1.7 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,halfyearly,,1 Covered,,,,,owner,,family,
58400000,Visitor Parking,"4 BHK, Villa is available for Sale in Whitefield, Bangalore for 5.8 Crore(s)",4,500000,Bangalore,2900,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.394459029409218,Sarjapur Road,78.69452425085392,quarterly,3,1 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,agent,8862.0,onlyboys,Water Availability 24 Hours Available
37500000,"Banquet Hall,Visitor Parking","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 3.7 Crore(s)",4,500000,Bangalore,2900,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.559833113166304,Sarjapur Road,78.32632314608406,quarterly,3,2 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,agent,8862.0,couples,Water Availability 24 Hours Available
50000000,"Golf Course,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 5.0 Crore(s)",4,500000,Bangalore,3900,Ceramic Tiles,Unfurnished,East Facing Property,Close to Healthcare and business centers,13.550358878423516,Devanahalli,78.10889555598146,yearly,1,1 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,contracter,9339.0,onlyboys,Water Availability 24 Hours Available
12923225,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","3 BHK, Villa is available for Sale in Chandapura Anekal Road, Bangalore for 1.2 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Covered,,,,,builder,,onlygirls,
40890234,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Bannerghatta Main Road, Bangalore for 4.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Covered,,,,,contracter,,onlygirls,
28764288,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Budigere, Bangalore for 2.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,contracter,,onlyboys,
28000000,Visitor Parking,"4 BHK, Villa is available for Sale in Allalasandra Yelahanka, Bangalore for 2.8 Crore(s)",4,500000,Bangalore,2900,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.559833113166304,Sarjapur Road,78.32632314608406,yearly,3,1 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,contracter,8862.0,onlyboys,Water Availability 24 Hours Available
28500000,"Jogging and Strolling Track,Visitor Parking","4 BHK, Villa is available for Sale in Thirupalya, Bangalore for 2.8 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.550358878423516,Thirupalya,78.10889555598146,monthly,3,2 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,Agent,8862.0,couples,Water Availability 24 Hours Available
29000000,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 2.9 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,builder,,onlygirls,
21710898,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Sarjapura, Bangalore for 2.1 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,contracter,,bachelors,
28240000,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 2.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Covered,,,,,agent,,onlyboys,
28764288,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Budigere, Bangalore for 2.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,owner,,family,
58400000,Visitor Parking,"4 BHK, Villa is available for Sale in Whitefield, Bangalore for 5.8 Crore(s)",4,500000,Bangalore,2900,"Vitrified,Wooden",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.559833113166304,Sarjapur Road,78.32632314608406,quarterly,3,1 Covered,Dec '25,No/Rare Powercut,Villa,Ready to Move,owner,8862.0,onlyboys,Water Availability 24 Hours Available
32000000,"Water Front,Private jaccuzi,Outdoor Tennis Courts,Private Garage,Internet/Wi-Fi Connectivity,Visitor Parking,Mansion","4 BHK, Villa is available for Sale in Sarjapura, Bangalore for 3.2 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.550358878423516,Thirupalya,78.10889555598146,monthly,3,1 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,agent,8862.0,onlyboys,Water Availability 24 Hours Available
17934525,"Outdoor Tennis Courts,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 1.7 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,monthly,,1 Covered,,,,,builder,,onlyboys,
24974000,"Garden View,Kids play area,Cycling track,Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 2.4 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,monthly,,1 Covered,,,,,owner,,couples,
12500000,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","3 BHK, Villa is available for Sale in Kanakapura Road, Bangalore for 1.2 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,yearly,,1 Open,,,,,agent,,family,
28240000,"Town House,Large Clubhouse ,Air Conditioned,Large Open space","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 2.8 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,quarterly,,1 Covered,,,,,builder,,couples,
14800000,"Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,RO Water System,Visitor Parking,Intercom Facility","2 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 1.4 Crore(s)",4,500000,Bangalore,2300,"Ceramic Tiles,Vitrified",Unfurnished,East Facing Property,Close to Electronic city and also has good access to metro as well.,13.550358878423516,Thirupalya,78.10889555598146,monthly,3,1 Covered,Jul '27,No/Rare Powercut,Villa,Under Construction,builder,8862.0,onlyboys,Water Availability 24 Hours Available
